Source: Wittgenstein Centre for Demography and Global Human Capital (2018). Wittgenstein Centre Data Explorer Version 2.0
Available at: www.wittgensteincentre.org/dataexplorer 

""
"Population Size by Broad Age (000's)"
"De facto population in a country or region, classified by sex and by broad age groups. Available by level of educational attainment, in all scenarios, and at all geographical scales. Figures are presented in thousands. <br><br> Source for 1950 to 2015: <a href=""http://esa.un.org/wpp/documentation/WPP%202010%20publications.htm"">UN Population Division, World Population Prospects 2017</a>"
"Multiple Scenarios"
" "
"Scenario","Area","Year","Age","Sex","Population"
"SSP3","Ireland",2030,"0--14","Female",498.8
"SSP3","Ireland",2050,"0--14","Female",593.9
"SSP3","Ireland",2100,"0--14","Female",727.7
"SSP3","Israel",2015,"0--14","Female",1092.7
"SSP3","Israel",2020,"0--14","Female",1206.3
"SSP3","Israel",2030,"0--14","Female",1412.7
"SSP3","Israel",2050,"0--14","Female",1904.7
"SSP3","Israel",2100,"0--14","Female",3674.9
"SSP3","Italy",2015,"0--14","Female",3966.2
"SSP3","Italy",2020,"0--14","Female",3883.7
"SSP3","Italy",2030,"0--14","Female",3898.1
"SSP3","Italy",2050,"0--14","Female",4017.8
"SSP3","Italy",2100,"0--14","Female",4374.7
"SSP3","Jamaica",2015,"0--14","Female",329.4
"SSP3","Jamaica",2020,"0--14","Female",331.2
"SSP3","Jamaica",2030,"0--14","Female",381.4
"SSP3","Jamaica",2050,"0--14","Female",385
"SSP3","Jamaica",2100,"0--14","Female",423.7
"SSP3","Japan",2015,"0--14","Female",8089
"SSP3","Japan",2020,"0--14","Female",7894.9
"SSP3","Japan",2030,"0--14","Female",7450.5
"SSP3","Japan",2050,"0--14","Female",6827.8
"SSP3","Japan",2100,"0--14","Female",5937.8
"SSP3","Jordan",2015,"0--14","Female",1625.9
"SSP3","Jordan",2020,"0--14","Female",1753.7
"SSP3","Jordan",2030,"0--14","Female",1959.9
"SSP3","Jordan",2050,"0--14","Female",2202.8
"SSP3","Jordan",2100,"0--14","Female",2598.9
"SSP3","Kazakhstan",2015,"0--14","Female",2310.8
"SSP3","Kazakhstan",2020,"0--14","Female",2624.3
"SSP3","Kazakhstan",2030,"0--14","Female",2451.4
"SSP3","Kazakhstan",2050,"0--14","Female",2573.3
"SSP3","Kazakhstan",2100,"0--14","Female",2398.7
"SSP3","Kenya",2015,"0--14","Female",9681.8
"SSP3","Kenya",2020,"0--14","Female",10735
"SSP3","Kenya",2030,"0--14","Female",13717.7
"SSP3","Kenya",2050,"0--14","Female",18500.7
"SSP3","Kenya",2100,"0--14","Female",23563.5
"SSP3","Kiribati",2015,"0--14","Female",19.2
"SSP3","Kiribati",2020,"0--14","Female",21.8
"SSP3","Kiribati",2030,"0--14","Female",25.2
"SSP3","Kiribati",2050,"0--14","Female",30.6
"SSP3","Kiribati",2100,"0--14","Female",42.7
"SSP3","Kuwait",2015,"0--14","Female",396.1
"SSP3","Kuwait",2020,"0--14","Female",451.7
"SSP3","Kuwait",2030,"0--14","Female",444.3
"SSP3","Kuwait",2050,"0--14","Female",483.8
"SSP3","Kuwait",2100,"0--14","Female",566.8
"SSP3","Kyrgyzstan",2015,"0--14","Female",891.6
"SSP3","Kyrgyzstan",2020,"0--14","Female",1013
"SSP3","Kyrgyzstan",2030,"0--14","Female",1051.1
"SSP3","Kyrgyzstan",2050,"0--14","Female",1113.4
"SSP3","Kyrgyzstan",2100,"0--14","Female",1144.1
"SSP3","Lao People's Democratic Republic",2015,"0--14","Female",1101
"SSP3","Lao People's Democratic Republic",2020,"0--14","Female",1147.9
"SSP3","Lao People's Democratic Republic",2030,"0--14","Female",1277.6
"SSP3","Lao People's Democratic Republic",2050,"0--14","Female",1428.4
"SSP3","Lao People's Democratic Republic",2100,"0--14","Female",1661.3
"SSP3","Latvia",2015,"0--14","Female",147.1
"SSP3","Latvia",2020,"0--14","Female",150.3
"SSP3","Latvia",2030,"0--14","Female",142.1
"SSP3","Latvia",2050,"0--14","Female",137.8
"SSP3","Latvia",2100,"0--14","Female",143.9
"SSP3","Lebanon",2015,"0--14","Female",704.2
"SSP3","Lebanon",2020,"0--14","Female",700.1
"SSP3","Lebanon",2030,"0--14","Female",780.2
"SSP3","Lebanon",2050,"0--14","Female",694.5
"SSP3","Lebanon",2100,"0--14","Female",800.9
"SSP3","Lesotho",2015,"0--14","Female",385.4
"SSP3","Lesotho",2020,"0--14","Female",411.2
"SSP3","Lesotho",2030,"0--14","Female",466.1
"SSP3","Lesotho",2050,"0--14","Female",510
"SSP3","Lesotho",2100,"0--14","Female",537.3
"SSP3","Liberia",2015,"0--14","Female",933.6
"SSP3","Liberia",2020,"0--14","Female",1043.6
"SSP3","Liberia",2030,"0--14","Female",1306.6
"SSP3","Liberia",2050,"0--14","Female",1676.3
"SSP3","Liberia",2100,"0--14","Female",2085.4
"SSP3","Libyan Arab Jamahiriya",2015,"0--14","Female",869
"SSP3","Libyan Arab Jamahiriya",2020,"0--14","Female",916.1
"SSP3","Libyan Arab Jamahiriya",2030,"0--14","Female",962.1
"SSP3","Libyan Arab Jamahiriya",2050,"0--14","Female",1055.3
"SSP3","Libyan Arab Jamahiriya",2100,"0--14","Female",1227.5
"SSP3","Lithuania",2015,"0--14","Female",208.8
"SSP3","Lithuania",2020,"0--14","Female",219.1
"SSP3","Lithuania",2030,"0--14","Female",240.7
"SSP3","Lithuania",2050,"0--14","Female",225.3
"SSP3","Lithuania",2100,"0--14","Female",252.9
"SSP3","Luxembourg",2015,"0--14","Female",45.2
"SSP3","Luxembourg",2020,"0--14","Female",48.6
"SSP3","Luxembourg",2030,"0--14","Female",56
"SSP3","Luxembourg",2050,"0--14","Female",56.6
"SSP3","Luxembourg",2100,"0--14","Female",72.4
"SSP3","Macao Special Administrative Region of China",2015,"0--14","Female",36.1
"SSP3","Macao Special Administrative Region of China",2020,"0--14","Female",45.4
"SSP3","Macao Special Administrative Region of China",2030,"0--14","Female",50.5
"SSP3","Macao Special Administrative Region of China",2050,"0--14","Female",38.3
"SSP3","Macao Special Administrative Region of China",2100,"0--14","Female",39.7
"SSP3","Madagascar",2015,"0--14","Female",5007.1
"SSP3","Madagascar",2020,"0--14","Female",5562.9
"SSP3","Madagascar",2030,"0--14","Female",6999.2
"SSP3","Madagascar",2050,"0--14","Female",9008.6
"SSP3","Madagascar",2100,"0--14","Female",12177.1
"SSP3","Malawi",2015,"0--14","Female",3895.5
"SSP3","Malawi",2020,"0--14","Female",4547.9
"SSP3","Malawi",2030,"0--14","Female",6519
"SSP3","Malawi",2050,"0--14","Female",11277.7
"SSP3","Malawi",2100,"0--14","Female",17597.2
"SSP3","Malaysia",2015,"0--14","Female",3724.3
"SSP3","Malaysia",2020,"0--14","Female",3904.5
"SSP3","Malaysia",2030,"0--14","Female",4689.2
"SSP3","Malaysia",2050,"0--14","Female",4776.5
"SSP3","Malaysia",2100,"0--14","Female",5479
"SSP3","Maldives",2015,"0--14","Female",47.7
"SSP3","Maldives",2020,"0--14","Female",53.5
"SSP3","Maldives",2030,"0--14","Female",54.1
"SSP3","Maldives",2050,"0--14","Female",54.2
"SSP3","Maldives",2100,"0--14","Female",65.6
"SSP3","Mali",2015,"0--14","Female",4116.4
"SSP3","Mali",2020,"0--14","Female",4711.2
"SSP3","Mali",2030,"0--14","Female",5958
"SSP3","Mali",2050,"0--14","Female",7859.1
"SSP3","Mali",2100,"0--14","Female",9810.2
"SSP3","Malta",2015,"0--14","Female",29.8
"SSP3","Malta",2020,"0--14","Female",30.9
"SSP3","Malta",2030,"0--14","Female",33.7
"SSP3","Malta",2050,"0--14","Female",30.8
"SSP3","Malta",2100,"0--14","Female",34.4
"SSP3","Martinique",2015,"0--14","Female",34.9
"SSP3","Martinique",2020,"0--14","Female",33.4
"SSP3","Martinique",2030,"0--14","Female",35.5
"SSP3","Martinique",2050,"0--14","Female",40.9
"SSP3","Martinique",2100,"0--14","Female",56.1
"SSP3","Mauritania",2015,"0--14","Female",828
"SSP3","Mauritania",2020,"0--14","Female",919
"SSP3","Mauritania",2030,"0--14","Female",1063.7
"SSP3","Mauritania",2050,"0--14","Female",1224.6
"SSP3","Mauritania",2100,"0--14","Female",1439.7
"SSP3","Mauritius",2015,"0--14","Female",119.8
"SSP3","Mauritius",2020,"0--14","Female",108.5
"SSP3","Mauritius",2030,"0--14","Female",116.8
"SSP3","Mauritius",2050,"0--14","Female",119.8
"SSP3","Mauritius",2100,"0--14","Female",148.9
"SSP3","Mayotte",2015,"0--14","Female",49.3
"SSP3","Mayotte",2020,"0--14","Female",53
"SSP3","Mayotte",2030,"0--14","Female",59.6
"SSP3","Mayotte",2050,"0--14","Female",71.9
"SSP3","Mayotte",2100,"0--14","Female",87
"SSP3","Mexico",2015,"0--14","Female",16902.1
"SSP3","Mexico",2020,"0--14","Female",17276.9
"SSP3","Mexico",2030,"0--14","Female",19285.5
"SSP3","Mexico",2050,"0--14","Female",21199.2
"SSP3","Mexico",2100,"0--14","Female",23698.4
"SSP3","Micronesia (Federated States of)",2015,"0--14","Female",17.2
"SSP3","Micronesia (Federated States of)",2020,"0--14","Female",17.2
"SSP3","Micronesia (Federated States of)",2030,"0--14","Female",21.2
"SSP3","Micronesia (Federated States of)",2050,"0--14","Female",22.9
"SSP3","Micronesia (Federated States of)",2100,"0--14","Female",30.1
"SSP3","Mongolia",2015,"0--14","Female",423.5
"SSP3","Mongolia",2020,"0--14","Female",483.9
"SSP3","Mongolia",2030,"0--14","Female",496.6
"SSP3","Mongolia",2050,"0--14","Female",553.5
"SSP3","Mongolia",2100,"0--14","Female",584
"SSP3","Montenegro",2015,"0--14","Female",55.8
"SSP3","Montenegro",2020,"0--14","Female",55.3
"SSP3","Montenegro",2030,"0--14","Female",56.6
"SSP3","Montenegro",2050,"0--14","Female",56.6
"SSP3","Montenegro",2100,"0--14","Female",65.1
"SSP3","Morocco",2015,"0--14","Female",4690.4
"SSP3","Morocco",2020,"0--14","Female",4931
"SSP3","Morocco",2030,"0--14","Female",5214.3
"SSP3","Morocco",2050,"0--14","Female",5597.2
"SSP3","Morocco",2100,"0--14","Female",6580.6
"SSP3","Mozambique",2015,"0--14","Female",6301.8
"SSP3","Mozambique",2020,"0--14","Female",7007.6
"SSP3","Mozambique",2030,"0--14","Female",8255.3
"SSP3","Mozambique",2050,"0--14","Female",9573.1
"SSP3","Mozambique",2100,"0--14","Female",10662.5
"SSP3","Myanmar",2015,"0--14","Female",7259.2
"SSP3","Myanmar",2020,"0--14","Female",6940.2
"SSP3","Myanmar",2030,"0--14","Female",6999.6
"SSP3","Myanmar",2050,"0--14","Female",6580.1
"SSP3","Myanmar",2100,"0--14","Female",7582.8
"SSP3","Namibia",2015,"0--14","Female",447.7
"SSP3","Namibia",2020,"0--14","Female",496
"SSP3","Namibia",2030,"0--14","Female",583.1
"SSP3","Namibia",2050,"0--14","Female",639.6
"SSP3","Namibia",2100,"0--14","Female",715.7
"SSP3","Nepal",2015,"0--14","Female",4543.7
"SSP3","Nepal",2020,"0--14","Female",4485.7
"SSP3","Nepal",2030,"0--14","Female",5169.2
"SSP3","Nepal",2050,"0--14","Female",5621.9
"SSP3","Nepal",2100,"0--14","Female",5885.5
"SSP3","Netherlands",2015,"0--14","Female",1380.4
"SSP3","Netherlands",2020,"0--14","Female",1373.1
"SSP3","Netherlands",2030,"0--14","Female",1547.4
"SSP3","Netherlands",2050,"0--14","Female",1613.2
"SSP3","Netherlands",2100,"0--14","Female",2086.2
"SSP3","New Caledonia",2015,"0--14","Female",29.9
"SSP3","New Caledonia",2020,"0--14","Female",30.8
"SSP3","New Caledonia",2030,"0--14","Female",32.7
"SSP3","New Caledonia",2050,"0--14","Female",33.3
"SSP3","New Caledonia",2100,"0--14","Female",38.1
"SSP3","New Zealand",2015,"0--14","Female",448.3
"SSP3","New Zealand",2020,"0--14","Female",461.1
"SSP3","New Zealand",2030,"0--14","Female",486.2
"SSP3","New Zealand",2050,"0--14","Female",501.6
"SSP3","New Zealand",2100,"0--14","Female",586
"SSP3","Nicaragua",2015,"0--14","Female",888.7
"SSP3","Nicaragua",2020,"0--14","Female",911.8
"SSP3","Nicaragua",2030,"0--14","Female",998.1
"SSP3","Nicaragua",2050,"0--14","Female",1082.1
"SSP3","Nicaragua",2100,"0--14","Female",1176
"SSP3","Niger",2015,"0--14","Female",4893.1
"SSP3","Niger",2020,"0--14","Female",5923.8
"SSP3","Niger",2030,"0--14","Female",8584.6
"SSP3","Niger",2050,"0--14","Female",15620.4
"SSP3","Niger",2100,"0--14","Female",25687.9
"SSP3","Nigeria",2015,"0--14","Female",39085.3
"SSP3","Nigeria",2020,"0--14","Female",44544.9
"SSP3","Nigeria",2030,"0--14","Female",58686.3
"SSP3","Nigeria",2050,"0--14","Female",91196.4
"SSP3","Nigeria",2100,"0--14","Female",129046
"SSP3","Norway",2015,"0--14","Female",455.8
"SSP3","Norway",2020,"0--14","Female",477.8
"SSP3","Norway",2030,"0--14","Female",543
"SSP3","Norway",2050,"0--14","Female",601.3
"SSP3","Norway",2100,"0--14","Female",835.7
"SSP3","Occupied Palestinian Territory",2015,"0--14","Female",915.5
"SSP3","Occupied Palestinian Territory",2020,"0--14","Female",1022.6
"SSP3","Occupied Palestinian Territory",2030,"0--14","Female",1247.8
"SSP3","Occupied Palestinian Territory",2050,"0--14","Female",1524.1
"SSP3","Occupied Palestinian Territory",2100,"0--14","Female",1919.7
"SSP3","Oman",2015,"0--14","Female",456.7
"SSP3","Oman",2020,"0--14","Female",536.5
"SSP3","Oman",2030,"0--14","Female",558.6
"SSP3","Oman",2050,"0--14","Female",590.8
"SSP3","Oman",2100,"0--14","Female",698
"SSP3","Pakistan",2015,"0--14","Female",31902.3
"SSP3","Pakistan",2020,"0--14","Female",35206.4
"SSP3","Pakistan",2030,"0--14","Female",40531.4
"SSP3","Pakistan",2050,"0--14","Female",48882.3
"SSP3","Pakistan",2100,"0--14","Female",58989.2
"SSP3","Panama",2015,"0--14","Female",541.7
"SSP3","Panama",2020,"0--14","Female",566.4
"SSP3","Panama",2030,"0--14","Female",617.2
"SSP3","Panama",2050,"0--14","Female",663.2
"SSP3","Panama",2100,"0--14","Female",737.6
"SSP3","Papua New Guinea",2015,"0--14","Female",1402.6
"SSP3","Papua New Guinea",2020,"0--14","Female",1485.7
"SSP3","Papua New Guinea",2030,"0--14","Female",1681.6
"SSP3","Papua New Guinea",2050,"0--14","Female",1877.3
"SSP3","Papua New Guinea",2100,"0--14","Female",2144.8
"SSP3","Paraguay",2015,"0--14","Female",981.1
"SSP3","Paraguay",2020,"0--14","Female",1020.7
"SSP3","Paraguay",2030,"0--14","Female",1161.7
"SSP3","Paraguay",2050,"0--14","Female",1276.8
"SSP3","Paraguay",2100,"0--14","Female",1478.4
"SSP3","Peru",2015,"0--14","Female",4283.9
"SSP3","Peru",2020,"0--14","Female",4450.4
"SSP3","Peru",2030,"0--14","Female",4831.3
"SSP3","Peru",2050,"0--14","Female",5105.4
"SSP3","Peru",2100,"0--14","Female",5548.2
"SSP3","Philippines",2015,"0--14","Female",15934.8
"SSP3","Philippines",2020,"0--14","Female",16812.2
"SSP3","Philippines",2030,"0--14","Female",19005.5
"SSP3","Philippines",2050,"0--14","Female",21295.6
"SSP3","Philippines",2100,"0--14","Female",22959.5
"SSP3","Poland",2015,"0--14","Female",2772.1
"SSP3","Poland",2020,"0--14","Female",2896.7
"SSP3","Poland",2030,"0--14","Female",2987.3
"SSP3","Poland",2050,"0--14","Female",3020.9
"SSP3","Poland",2100,"0--14","Female",3453.1
"SSP3","Portugal",2015,"0--14","Female",715.4
"SSP3","Portugal",2020,"0--14","Female",673.7
"SSP3","Portugal",2030,"0--14","Female",680.5
"SSP3","Portugal",2050,"0--14","Female",716.6
"SSP3","Portugal",2100,"0--14","Female",847.8
"SSP3","Puerto Rico",2015,"0--14","Female",329.7
"SSP3","Puerto Rico",2020,"0--14","Female",313.1
"SSP3","Puerto Rico",2030,"0--14","Female",324.9
"SSP3","Puerto Rico",2050,"0--14","Female",304.5
"SSP3","Puerto Rico",2100,"0--14","Female",315.5
"SSP3","Qatar",2015,"0--14","Female",166.9
"SSP3","Qatar",2020,"0--14","Female",187.9
"SSP3","Qatar",2030,"0--14","Female",186.9
"SSP3","Qatar",2050,"0--14","Female",198.9
"SSP3","Qatar",2100,"0--14","Female",218.1
"SSP3","Republic of Korea",2015,"0--14","Female",3383.1
"SSP3","Republic of Korea",2020,"0--14","Female",3338.6
"SSP3","Republic of Korea",2030,"0--14","Female",3578.5
"SSP3","Republic of Korea",2050,"0--14","Female",2959.6
"SSP3","Republic of Korea",2100,"0--14","Female",2792.6
"SSP3","Republic of Moldova",2015,"0--14","Female",309.9
"SSP3","Republic of Moldova",2020,"0--14","Female",325.9
"SSP3","Republic of Moldova",2030,"0--14","Female",326.1
"SSP3","Republic of Moldova",2050,"0--14","Female",299.2
"SSP3","Republic of Moldova",2100,"0--14","Female",295
"SSP3","Reunion",2015,"0--14","Female",103.1
"SSP3","Reunion",2020,"0--14","Female",102.4
"SSP3","Reunion",2030,"0--14","Female",111
"SSP3","Reunion",2050,"0--14","Female",124.9
"SSP3","Reunion",2100,"0--14","Female",164.3
"SSP3","Romania",2015,"0--14","Female",1491.1
"SSP3","Romania",2020,"0--14","Female",1448.6
"SSP3","Romania",2030,"0--14","Female",1415.3
"SSP3","Romania",2050,"0--14","Female",1344.2
"SSP3","Romania",2100,"0--14","Female",1376.1
"SSP3","Russian Federation",2015,"0--14","Female",11803.5
"SSP3","Russian Federation",2020,"0--14","Female",12689.3
"SSP3","Russian Federation",2030,"0--14","Female",11705.8
"SSP3","Russian Federation",2050,"0--14","Female",11827.3
"SSP3","Russian Federation",2100,"0--14","Female",12931.1
"SSP3","Rwanda",2015,"0--14","Female",2374.6
"SSP3","Rwanda",2020,"0--14","Female",2650.3
"SSP3","Rwanda",2030,"0--14","Female",3315.2
"SSP3","Rwanda",2050,"0--14","Female",4726.4
"SSP3","Rwanda",2100,"0--14","Female",6606.4
"SSP3","Saint Lucia",2015,"0--14","Female",17.3
"SSP3","Saint Lucia",2020,"0--14","Female",16.6
"SSP3","Saint Lucia",2030,"0--14","Female",18.5
"SSP3","Saint Lucia",2050,"0--14","Female",17.5
"SSP3","Saint Lucia",2100,"0--14","Female",19.2
"SSP3","Saint Vincent and the Grenadines",2015,"0--14","Female",13.3
"SSP3","Saint Vincent and the Grenadines",2020,"0--14","Female",12.7
"SSP3","Saint Vincent and the Grenadines",2030,"0--14","Female",13.1
"SSP3","Saint Vincent and the Grenadines",2050,"0--14","Female",13.5
"SSP3","Saint Vincent and the Grenadines",2100,"0--14","Female",15
"SSP3","Samoa",2015,"0--14","Female",34.8
"SSP3","Samoa",2020,"0--14","Female",34.6
"SSP3","Samoa",2030,"0--14","Female",37.7
"SSP3","Samoa",2050,"0--14","Female",46
"SSP3","Samoa",2100,"0--14","Female",61
"SSP3","Sao Tome and Principe",2015,"0--14","Female",42.2
"SSP3","Sao Tome and Principe",2020,"0--14","Female",44.7
"SSP3","Sao Tome and Principe",2030,"0--14","Female",49.2
"SSP3","Sao Tome and Principe",2050,"0--14","Female",53.6
"SSP3","Sao Tome and Principe",2100,"0--14","Female",59.3
"SSP3","Saudi Arabia",2015,"0--14","Female",4040.3
"SSP3","Saudi Arabia",2020,"0--14","Female",4449.1
"SSP3","Saudi Arabia",2030,"0--14","Female",4905.4
"SSP3","Saudi Arabia",2050,"0--14","Female",5592.2
"SSP3","Saudi Arabia",2100,"0--14","Female",7387.2
"SSP3","Senegal",2015,"0--14","Female",3185.3
"SSP3","Senegal",2020,"0--14","Female",3640.6
"SSP3","Senegal",2030,"0--14","Female",4424.1
"SSP3","Senegal",2050,"0--14","Female",5618.7
"SSP3","Senegal",2100,"0--14","Female",7534.5
"SSP3","Serbia",2015,"0--14","Female",719
"SSP3","Serbia",2020,"0--14","Female",701.3
"SSP3","Serbia",2030,"0--14","Female",735.5
"SSP3","Serbia",2050,"0--14","Female",716.2
"SSP3","Serbia",2100,"0--14","Female",811.8
"SSP3","Seychelles",2015,"0--14","Female",10.1
"SSP3","Seychelles",2020,"0--14","Female",10.9
"SSP3","Seychelles",2030,"0--14","Female",11
"SSP3","Seychelles",2050,"0--14","Female",12.2
"SSP3","Seychelles",2100,"0--14","Female",14.6
"SSP3","Sierra Leone",2015,"0--14","Female",1548.2
"SSP3","Sierra Leone",2020,"0--14","Female",1679.6
"SSP3","Sierra Leone",2030,"0--14","Female",1984
"SSP3","Sierra Leone",2050,"0--14","Female",2381.8
"SSP3","Sierra Leone",2100,"0--14","Female",2596.8
"SSP3","Singapore",2015,"0--14","Female",419.3
"SSP3","Singapore",2020,"0--14","Female",408
"SSP3","Singapore",2030,"0--14","Female",423.2
"SSP3","Singapore",2050,"0--14","Female",361.8
"SSP3","Singapore",2100,"0--14","Female",314
"SSP3","Slovakia",2015,"0--14","Female",405.7
"SSP3","Slovakia",2020,"0--14","Female",423.7
"SSP3","Slovakia",2030,"0--14","Female",440.7
"SSP3","Slovakia",2050,"0--14","Female",433.9
"SSP3","Slovakia",2100,"0--14","Female",496.5
"SSP3","Slovenia",2015,"0--14","Female",148.3
"SSP3","Slovenia",2020,"0--14","Female",158.3
"SSP3","Slovenia",2030,"0--14","Female",156.8
"SSP3","Slovenia",2050,"0--14","Female",163.2
"SSP3","Slovenia",2100,"0--14","Female",187.2
"SSP3","Solomon Islands",2015,"0--14","Female",112.5
"SSP3","Solomon Islands",2020,"0--14","Female",120.6
"SSP3","Solomon Islands",2030,"0--14","Female",140.4
"SSP3","Solomon Islands",2050,"0--14","Female",171
"SSP3","Solomon Islands",2100,"0--14","Female",223.3
"SSP3","Somalia",2015,"0--14","Female",3225.7
"SSP3","Somalia",2020,"0--14","Female",3765.5
"SSP3","Somalia",2030,"0--14","Female",5023.6
"SSP3","Somalia",2050,"0--14","Female",6973.5
"SSP3","Somalia",2100,"0--14","Female",8835.9
"SSP3","South Africa",2015,"0--14","Female",8046.6
"SSP3","South Africa",2020,"0--14","Female",8434.1
"SSP3","South Africa",2030,"0--14","Female",9161.6
"SSP3","South Africa",2050,"0--14","Female",9553.1
"SSP3","South Africa",2100,"0--14","Female",9869.4
"SSP3","South Sudan",2015,"0--14","Female",2468.2
"SSP3","South Sudan",2020,"0--14","Female",2831.2
"SSP3","South Sudan",2030,"0--14","Female",3711
"SSP3","South Sudan",2050,"0--14","Female",4971.7
"SSP3","South Sudan",2100,"0--14","Female",7371.1
"SSP3","Spain",2015,"0--14","Female",3354.7
"SSP3","Spain",2020,"0--14","Female",3294.7
"SSP3","Spain",2030,"0--14","Female",3075.7
"SSP3","Spain",2050,"0--14","Female",3340.3
"SSP3","Spain",2100,"0--14","Female",3677.5
"SSP3","Sri Lanka",2015,"0--14","Female",2526.4
"SSP3","Sri Lanka",2020,"0--14","Female",2483
"SSP3","Sri Lanka",2030,"0--14","Female",2540.8
"SSP3","Sri Lanka",2050,"0--14","Female",2792.1
"SSP3","Sri Lanka",2100,"0--14","Female",3205.9
"SSP3","Sudan",2015,"0--14","Female",7891.3
"SSP3","Sudan",2020,"0--14","Female",8690.1
"SSP3","Sudan",2030,"0--14","Female",10957.8
"SSP3","Sudan",2050,"0--14","Female",14845.6
"SSP3","Sudan",2100,"0--14","Female",23079.2
"SSP3","Suriname",2015,"0--14","Female",71.9
"SSP3","Suriname",2020,"0--14","Female",72.6
"SSP3","Suriname",2030,"0--14","Female",79
"SSP3","Suriname",2050,"0--14","Female",87.9
"SSP3","Suriname",2100,"0--14","Female",103.5
"SSP3","Swaziland",2015,"0--14","Female",247.2
"SSP3","Swaziland",2020,"0--14","Female",267
"SSP3","Swaziland",2030,"0--14","Female",306.9
"SSP3","Swaziland",2050,"0--14","Female",348.9
"SSP3","Swaziland",2100,"0--14","Female",374.7
"SSP3","Sweden",2015,"0--14","Female",821.4
"SSP3","Sweden",2020,"0--14","Female",893
"SSP3","Sweden",2030,"0--14","Female",1000.1
"SSP3","Sweden",2050,"0--14","Female",1094.5
"SSP3","Sweden",2100,"0--14","Female",1491
"SSP3","Switzerland",2015,"0--14","Female",598.6
"SSP3","Switzerland",2020,"0--14","Female",646.6
"SSP3","Switzerland",2030,"0--14","Female",726.8
"SSP3","Switzerland",2050,"0--14","Female",712.8
"SSP3","Switzerland",2100,"0--14","Female",903.3
"SSP3","Syrian Arab Republic",2015,"0--14","Female",3480.2
